0, 32.000000 
0, 34.000000 
0, 32.000000 
0, 47.000000 
0, 34.000000 
0, 30.000000 
0, 29.000000 
0, 41.000000 
0, 47.000000 
0, 52.000000 
0, 26.000000 
0, 36.000000 
0, 38.000000 
0, 32.000000 
0, 40.000000 
0, 33.000000 
0, 49.000000 
0, 23.000000 
0, 45.000000 
0, 49.000000 
0, 52.000000 
0, 45.000000 
0, 36.000000 
0, 29.000000 
0, 46.000000 
0, 37.000000 
0, 31.000000 
0, 51.000000 
0, 40.000000 
0, 21.000000 
0, 37.000000 
0, 35.000000 
0, 28.000000 
0, 29.000000 
0, 55.000000 
0, 41.000000 
0, 27.000000 
0, 61.000000 
0, 21.000000 
0, 37.000000 
0, 23.000000 
0, 17.000000 
0, 39.000000 
0, 68.000000 
0, 51.000000 
0, 28.000000 
0, 32.000000 
0, 62.000000 
0, 38.000000 
0, 29.000000 
