-0.5,-0.5,0.166667,-0.125,-1,-1,-1,1,-1,-0.428267835
-0.5,-0.5,0.166667,-0.125,-1,-1,-1,-1,1,-0.424678768
-0.5,-0.5,0.166667,-0.5,-1,-1,-1,-1,1,-0.423030373
-0.5,-0.5,0.166667,-0.125,-1,1,-1,-1,-1,-0.422198735
-0.5,-0.5,0.166667,-0.5,-1,-1,1,-1,-1,-0.422136049
-0.5,-0.5,0.166667,-0.25,1,-1,-1,-1,-1,-0.422035477
-0.5,-0.5,0.166667,-0.125,1,-1,-1,-1,-1,-0.421915955
-0.5,-0.5,0.166667,-0.5,-1,1,-1,-1,-1,-0.41483341
-0.5,-0.5,0.166667,-0.25,-1,-1,-1,-1,1,-0.413844012
-0.5,-0.5,0.166667,-0.25,-1,-1,1,-1,-1,-0.413247598
-0.5,-0.5,0.166667,-0.25,-1,-1,-1,1,-1,-0.411762352
-0.5,-0.5,0.166667,-0.5,1,-1,-1,-1,-1,-0.40934104
-0.5,-0.5,0.166667,-0.25,-1,1,-1,-1,-1,-0.409123311
-0.5,-0.5,0.166667,-0.125,-1,-1,1,-1,-1,-0.407383673
-0.5,-0.5,0.166667,-0.375,-1,-1,1,-1,-1,-0.396227208
-0.5,-0.5,0.166667,-0.5,-1,-1,-1,1,-1,-0.387896217
-0.5,-0.5,0.166667,-0.375,-1,1,-1,-1,-1,-0.381563256
-0.5,-0.5,0.166667,-0.375,-1,-1,-1,1,-1,-0.38002138
-0.5,-0.5,0.166667,-0.375,1,-1,-1,-1,-1,-0.379876896
-0.5,-0.5,0.166667,-0.375,-1,-1,-1,-1,1,-0.379024599
-0.5,-0.5,-0.166667,-0.25,-1,-1,1,-1,-1,-0.327161282
-0.5,-0.5,0,-0.5,-1,-1,-1,-1,1,-0.322487749
-0.5,-0.5,0.166667,0,-1,-1,-1,-1,1,-0.319161129
-0.5,-0.5,-0.166667,-0.25,-1,-1,-1,-1,1,-0.316968331
-0.5,-0.5,0.166667,0,-1,-1,-1,1,-1,-0.310841322
-0.5,-0.5,0.166667,0,-1,1,-1,-1,-1,-0.310818463
-0.5,-0.5,-0.166667,-0.25,1,-1,-1,-1,-1,-0.310271629
-0.5,-0.5,0,-0.5,-1,-1,1,-1,-1,-0.308061221
-0.5,-0.5,-0.166667,-0.25,-1,1,-1,-1,-1,-0.30595943
-0.5,-0.5,-0.166667,-0.125,-1,-1,1,-1,-1,-0.300389875
-0.5,-0.5,-0.166667,-0.375,1,-1,-1,-1,-1,-0.293973242
-0.5,-0.5,-0.166667,-0.125,-1,-1,-1,1,-1,-0.29294132
-0.5,-0.5,0,-0.5,-1,1,-1,-1,-1,-0.292202986
-0.5,-0.5,0,-0.5,1,-1,-1,-1,-1,-0.291627546
-0.5,-0.5,-0.166667,-0.125,-1,-1,-1,-1,1,-0.287379543
-0.5,-0.5,0,-0.5,-1,-1,-1,1,-1,-0.283087245
-0.5,-0.5,-0.166667,-0.5,-1,-1,-1,1,-1,-0.280122258
-0.5,-0.5,0.166667,0,1,-1,-1,-1,-1,-0.280060203
-0.166667,-0.5,0.166667,-0.25,1,-1,-1,-1,-1,-0.279670365
-0.5,-0.5,-0.166667,-0.5,-1,-1,1,-1,-1,-0.279651743
-0.5,-0.5,-0.166667,-0.125,1,-1,-1,-1,-1,-0.278838242
-0.5,-0.5,-0.166667,-0.5,-1,-1,-1,-1,1,-0.276830609
-0.5,-0.5,-0.166667,-0.375,-1,-1,-1,-1,1,-0.273279452
-0.5,-0.5,-0.166667,-0.125,-1,1,-1,-1,-1,-0.272620704
-0.5,-0.5,-0.166667,-0.375,-1,1,-1,-1,-1,-0.269668168
-0.5,-0.5,-0.166667,-0.25,-1,-1,-1,1,-1,-0.267119788
-0.166667,-0.5,0.166667,-0.125,1,-1,-1,-1,-1,-0.262670737
-0.5,-0.5,-0.166667,-0.375,-1,-1,-1,1,-1,-0.257336467
-0.5,-0.5,0,-0.375,-1,-1,-1,1,-1,-0.256937985
-0.166667,-0.5,0.166667,-0.125,-1,-1,1,-1,-1,-0.256467027
-0.5,-0.5,0,-0.375,1,-1,-1,-1,-1,-0.256036635
-0.166667,-0.5,0.166667,-0.125,-1,-1,-1,1,-1,-0.252978641
-0.5,-0.5,0,-0.375,-1,-1,-1,-1,1,-0.248659877
-0.5,-0.5,-0.166667,-0.5,-1,1,-1,-1,-1,-0.246896125
-0.166667,-0.5,0.166667,-0.25,-1,1,-1,-1,-1,-0.242831317
-0.166667,-0.5,0.166667,-0.125,-1,1,-1,-1,-1,-0.24282317
-0.5,-0.5,-0.166667,-0.5,1,-1,-1,-1,-1,-0.237720814
-0.5,-0.5,0,-0.25,-1,-1,-1,-1,1,-0.237720814
-0.5,-0.5,-0.166667,-0.375,-1,-1,1,-1,-1,-0.235522791
-0.166667,-0.5,0.166667,-0.125,-1,-1,-1,-1,1,-0.231066011
-0.5,-0.5,0,-0.375,-1,-1,1,-1,-1,-0.230370559
-0.5,-0.5,0.166667,0.125,1,-1,-1,-1,-1,-0.225306132
-0.5,-0.5,0,-0.375,-1,1,-1,-1,-1,-0.224894023
-0.5,-0.5,0.166667,0.125,-1,1,-1,-1,-1,-0.223792087
-0.166667,-0.5,0.166667,-0.5,1,-1,-1,-1,-1,-0.222839775
-0.5,-0.5,0,-0.25,1,-1,-1,-1,-1,-0.222635078
-0.166667,-0.5,0.166667,-0.375,-1,-1,1,-1,-1,-0.219177983
-0.166667,-0.5,0.166667,-0.5,-1,-1,-1,-1,1,-0.218021054
-0.166667,-0.5,0.166667,-0.5,-1,1,-1,-1,-1,-0.217767692
-0.166667,-0.5,0.166667,-0.5,-1,-1,1,-1,-1,-0.216672873
-0.5,-0.5,0.166667,0.125,-1,-1,-1,1,-1,-0.21539584
-0.5,-0.5,0,-0.25,-1,1,-1,-1,-1,-0.214259514
-0.5,-0.5,0,-0.25,-1,-1,-1,1,-1,-0.210372822
-0.166667,-0.5,0.166667,-0.375,-1,-1,-1,-1,1,-0.209028132
-0.166667,-0.5,0.166667,-0.375,-1,1,-1,-1,-1,-0.208940223
-0.5,-0.5,0,-0.125,1,-1,-1,-1,-1,-0.20742899
-0.5,-0.5,0,-0.25,-1,-1,1,-1,-1,-0.190109496
-0.166667,-0.5,0.166667,-0.375,1,-1,-1,-1,-1,-0.189116
-0.5,-0.5,0.166667,0.125,-1,-1,-1,-1,1,-0.188772166
-0.5,-0.5,0,-0.125,-1,-1,1,-1,-1,-0.183707933
-0.5,-0.5,0,-0.125,-1,-1,-1,1,-1,-0.175647404
-0.5,-0.5,0,-0.125,-1,-1,-1,-1,1,-0.175647404
-0.5,-0.5,0.166667,0.25,-1,-1,-1,1,-1,-0.175647404
-0.166667,-0.5,0.166667,-0.25,-1,-1,-1,1,-1,-0.169563882
-0.166667,-0.5,0.166667,-0.25,-1,-1,1,-1,-1,-0.168313309
-0.166667,-0.5,0.166667,-0.25,-1,-1,-1,-1,1,-0.166467347
-0.5,-0.5,0,-0.125,-1,1,-1,-1,-1,-0.164729431
-0.5,-0.5,0.166667,0.25,-1,1,-1,-1,-1,-0.152608167
-0.5,-0.5,0.166667,0.25,1,-1,-1,-1,-1,-0.147714369
-0.166667,-0.5,0.166667,-0.375,-1,-1,-1,1,-1,-0.145023475
-0.166667,-0.5,0.166667,-0.5,-1,-1,-1,1,-1,-0.143242538
-0.5,-0.5,0.166667,0.25,-1,-1,-1,-1,1,-0.128641883
-0.5,-0.5,0.166667,0.25,-1,-1,1,-1,-1,-0.125903979
-0.166667,-0.5,-0.166667,-0.5,-1,1,-1,-1,-1,-0.12160445
-0.5,-0.5,-0.333333,-0.5,-1,1,-1,-1,-1,-0.118380227
-0.5,-0.5,-0.333333,-0.5,-1,-1,1,-1,-1,-0.098055641
-0.5,-0.5,-0.333333,-0.5,-1,-1,-1,-1,1,-0.098055641
-0.5,-0.5,-0.166667,0,-1,-1,-1,1,-1,-0.098055641
-0.5,-0.5,-0.166667,0,-1,-1,-1,-1,1,-0.098055641
-0.5,-0.5,-0.333333,-0.375,-1,-1,1,-1,-1,-0.095709618
-0.5,-0.5,0,0,-1,-1,-1,1,-1,-0.094176053
-0.166667,-0.5,-0.166667,-0.25,-1,-1,1,-1,-1,-0.093084658
-0.166667,-0.5,-0.166667,-0.25,-1,-1,-1,1,-1,-0.086383075
-0.5,-0.5,-0.333333,-0.5,-1,-1,-1,1,-1,-0.083933431
