0, 336.000000 
0, 321.000000 
0, 362.000000 
0, 467.000000 
0, 264.000000 
0, 299.000000 
0, 555.000000 
0, 307.000000 
0, 532.000000 
0, 431.000000 
0, 366.000000 
0, 425.000000 
0, 713.000000 
0, 360.000000 
0, 332.000000 
0, 383.000000 
0, 583.000000 
0, 378.000000 
0, 744.000000 
0, 362.000000 
0, 341.000000 
0, 413.000000 
0, 290.000000 
0, 645.000000 
0, 420.000000 
0, 388.000000 
0, 292.000000 
0, 486.000000 
0, 604.000000 
0, 319.000000 
0, 299.000000 
0, 300.000000 
0, 584.000000 
0, 433.000000 
0, 251.000000 
0, 716.000000 
0, 354.000000 
0, 299.000000 
0, 282.000000 
0, 288.000000 
0, 307.000000 
0, 477.000000 
0, 245.000000 
0, 405.000000 
0, 1107.000000 
0, 523.000000 
0, 290.000000 
0, 521.000000 
0, 368.000000 
0, 602.000000 
0, 0.000000 
0, 0.000000 
0, 0.000000 
0, 0.000000 
0, 0.000000 
0, 0.000000 
0, 0.000000 
0, 0.000000 
0, 0.000000 
0, 0.000000 
0, 0.000000 
0, 0.000000 
0, 0.000000 
0, 0.000000 
0, 0.000000 
0, 0.000000 
0, 0.000000 
0, 0.000000 
0, 0.000000 
0, 0.000000 
0, 0.000000 
0, 0.000000 
0, 0.000000 
0, 0.000000 
0, 0.000000 
0, 0.000000 
0, 0.000000 
0, 0.000000 
0, 2999.000000 
0, 2999.000000 
0, 2999.000000 
0, 2999.000000 
0, 2999.000000 
0, 2999.000000 
0, 2999.000000 
0, 2999.000000 
0, 2999.000000 
0, 2999.000000 
0, 2999.000000 
